time_since_TG_s,397_magnetic_lat_deg,397_magnetic_lon_deg,398_magnetic_lat_deg,398_magnetic_lon_deg
456.450000,68.77477264,-92.31072998,68.86382294,-90.37506104
456.500000,68.77499390,-92.31089783,68.86409760,-90.37498474
456.550000,68.77522278,-92.31106567,68.86437225,-90.37490082
456.600000,68.77545166,-92.31123352,68.86463928,-90.37481689
456.650000,68.77568054,-92.31140137,68.86491394,-90.37474060
456.700000,68.77590179,-92.31156921,68.86518860,-90.37465668
456.750000,68.77613068,-92.31173706,68.86545563,-90.37457275
456.800000,68.77635956,-92.31190491,68.86573029,-90.37449646
456.850000,68.77658844,-92.31207275,68.86600494,-90.37441254
456.900000,68.77680969,-92.31224060,68.86627197,-90.37432861
456.950000,68.77703857,-92.31240845,68.86654663,-90.37425232
457.000000,68.77726746,-92.31257629,68.86682129,-90.37416840
457.050000,68.77749634,-92.31274414,68.86708832,-90.37408447
457.100000,68.77771759,-92.31291199,68.86736298,-90.37400818
457.150000,68.77794647,-92.31307983,68.86763763,-90.37392426
457.200000,68.77817535,-92.31324768,68.86790466,-90.37384033
457.250000,68.77839661,-92.31341553,68.86817932,-90.37376404
457.300000,68.77862549,-92.31358337,68.86845398,-90.37368011
457.350000,68.77885437,-92.31375122,68.86872101,-90.37359619
457.400000,68.77908325,-92.31391907,68.86899567,-90.37351990
457.450000,68.77930450,-92.31408691,68.86927032,-90.37343597
457.500000,68.77953339,-92.31425476,68.86953735,-90.37335205
457.550000,68.77976227,-92.31442261,68.86981201,-90.37326813
457.600000,68.77998352,-92.31459045,68.87008667,-90.37319183
457.650000,68.78021240,-92.31475830,68.87035370,-90.37310791
457.700000,68.78044128,-92.31492615,68.87062836,-90.37302399
457.750000,68.78067017,-92.31509399,68.87089539,-90.37294769
457.800000,68.78089142,-92.31526184,68.87117004,-90.37286377
457.850000,68.78112030,-92.31542969,68.87144470,-90.37277985
457.900000,68.78134155,-92.31559753,68.87171173,-90.37269592
457.950000,68.78157043,-92.31576538,68.87198639,-90.37261963
458.000000,68.78179932,-92.31593323,68.87225342,-90.37253571
458.050000,68.78202057,-92.31610107,68.87252808,-90.37245178
458.100000,68.78224945,-92.31626892,68.87280273,-90.37236786
458.150000,68.78247833,-92.31643677,68.87306976,-90.37229156
458.200000,68.78269958,-92.31660461,68.87334442,-90.37220764
458.250000,68.78292847,-92.31677246,68.87361145,-90.37212372
458.300000,68.78315735,-92.31694031,68.87388611,-90.37203979
458.350000,68.78337860,-92.31710815,68.87416077,-90.37196350
458.400000,68.78360748,-92.31727600,68.87442780,-90.37187958
458.450000,68.78383636,-92.31744385,68.87470245,-90.37179565
458.500000,68.78405762,-92.31761169,68.87496948,-90.37171936
458.550000,68.78428650,-92.31777954,68.87524414,-90.37163544
458.600000,68.78450775,-92.31794739,68.87551117,-90.37155151
458.650000,68.78473663,-92.31811523,68.87578583,-90.37146759
458.700000,68.78496552,-92.31827545,68.87605286,-90.37139130
458.750000,68.78518677,-92.31844330,68.87632751,-90.37130737
458.800000,68.78541565,-92.31861115,68.87659454,-90.37122345
458.850000,68.78564453,-92.31877899,68.87686920,-90.37113953
458.900000,68.78586578,-92.31894684,68.87713623,-90.37106323
458.950000,68.78609467,-92.31911469,68.87741089,-90.37097931
459.000000,68.78631592,-92.31928253,68.87767792,-90.37089539
459.050000,68.78654480,-92.31945038,68.87795258,-90.37081146
459.100000,68.78676605,-92.31961823,68.87821960,-90.37072754
459.150000,68.78699493,-92.31978607,68.87849426,-90.37065125
459.200000,68.78722382,-92.31995392,68.87876129,-90.37056732
459.250000,68.78744507,-92.32012177,68.87903595,-90.37048340
459.300000,68.78767395,-92.32028961,68.87930298,-90.37039948
459.350000,68.78789520,-92.32045746,68.87957764,-90.37032318
459.400000,68.78812408,-92.32062531,68.87984467,-90.37023926
459.450000,68.78835297,-92.32079315,68.88011932,-90.37015533
459.500000,68.78857422,-92.32096100,68.88038635,-90.37007141
459.550000,68.78879547,-92.32112885,68.88066101,-90.36998749
459.600000,68.78902435,-92.32129669,68.88092804,-90.36991119
459.650000,68.78925323,-92.32146454,68.88120270,-90.36982727
459.700000,68.78947449,-92.32163239,68.88146973,-90.36974335
459.750000,68.78970337,-92.32180023,68.88174438,-90.36965942
459.800000,68.78992462,-92.32196808,68.88201141,-90.36957550
459.850000,68.79015350,-92.32213593,68.88228607,-90.36949921
459.900000,68.79037476,-92.32230377,68.88255310,-90.36941528
459.950000,68.79060364,-92.32247162,68.88282013,-90.36933136
460.000000,68.79082489,-92.32263947,68.88309479,-90.36924744
460.050000,68.79105377,-92.32280731,68.88336182,-90.36916351
460.100000,68.79127502,-92.32297516,68.88363647,-90.36908722
460.150000,68.79150391,-92.32314301,68.88390350,-90.36900330
460.200000,68.79172516,-92.32331085,68.88417816,-90.36891937
460.250000,68.79195404,-92.32347870,68.88444519,-90.36883545
460.300000,68.79217529,-92.32364655,68.88471222,-90.36875153
460.350000,68.79240417,-92.32381439,68.88498688,-90.36867523
460.400000,68.79262543,-92.32398224,68.88525391,-90.36859131
460.450000,68.79285431,-92.32414246,68.88552856,-90.36850739
460.500000,68.79307556,-92.32431030,68.88579559,-90.36842346
460.550000,68.79330444,-92.32447815,68.88606262,-90.36833954
460.600000,68.79352570,-92.32464600,68.88633728,-90.36825562
460.650000,68.79375458,-92.32481384,68.88660431,-90.36817169
460.700000,68.79397583,-92.32498169,68.88687897,-90.36809540
460.750000,68.79420471,-92.32514954,68.88714600,-90.36801147
460.800000,68.79442596,-92.32531738,68.88741302,-90.36792755
460.850000,68.79464722,-92.32548523,68.88768768,-90.36784363
460.900000,68.79487610,-92.32565308,68.88795471,-90.36775970
460.950000,68.79509735,-92.32582092,68.88822937,-90.36768341
461.000000,68.79532623,-92.32598877,68.88849640,-90.36759949
461.050000,68.79554749,-92.32615662,68.88876343,-90.36751556
461.100000,68.79577637,-92.32632446,68.88903809,-90.36743164
461.150000,68.79599762,-92.32649231,68.88930511,-90.36734772
461.200000,68.79621887,-92.32666016,68.88957214,-90.36726379
461.250000,68.79644775,-92.32682800,68.88984680,-90.36717987
461.300000,68.79666901,-92.32699585,68.89011383,-90.36709595
461.350000,68.79689789,-92.32716370,68.89038086,-90.36701965
461.400000,68.79711914,-92.32733154,68.89065552,-90.36693573
461.450000,68.79734039,-92.32749176,68.89092255,-90.36685181
461.500000,68.79756927,-92.32765961,68.89118958,-90.36676788
461.550000,68.79779053,-92.32782745,68.89146423,-90.36668396
461.600000,68.79801941,-92.32799530,68.89173126,-90.36660004
461.650000,68.79824066,-92.32816315,68.89199829,-90.36651611
461.700000,68.79846954,-92.32833099,68.89227295,-90.36643219
461.750000,68.79869080,-92.32849884,68.89253998,-90.36635590
461.800000,68.79891205,-92.32866669,68.89280701,-90.36627197
461.850000,68.79914093,-92.32883453,68.89307404,-90.36618805
461.900000,68.79936218,-92.32900238,68.89334869,-90.36610413
461.950000,68.79958344,-92.32917023,68.89361572,-90.36602020
462.000000,68.79981232,-92.32933807,68.89388275,-90.36593628
462.050000,68.80003357,-92.32950592,68.89415741,-90.36585236
462.100000,68.80025482,-92.32967377,68.89442444,-90.36576843
462.150000,68.80048370,-92.32984161,68.89469147,-90.36568451
462.200000,68.80070496,-92.33000946,68.89495850,-90.36560822
462.250000,68.80093384,-92.33017731,68.89523315,-90.36552429
462.300000,68.80115509,-92.33033752,68.89550018,-90.36544037
462.350000,68.80137634,-92.33050537,68.89576721,-90.36535645
462.400000,68.80159760,-92.33067322,68.89603424,-90.36527252
462.450000,68.80182648,-92.33084106,68.89630890,-90.36518860
462.500000,68.80204773,-92.33100891,68.89657593,-90.36510468
462.550000,68.80226898,-92.33117676,68.89684296,-90.36502075
462.600000,68.80249786,-92.33134460,68.89710999,-90.36493683
462.650000,68.80271912,-92.33151245,68.89738464,-90.36485291
462.700000,68.80294037,-92.33168030,68.89765167,-90.36476898
462.750000,68.80316925,-92.33184814,68.89791870,-90.36469269
462.800000,68.80339050,-92.33201599,68.89818573,-90.36460876
462.850000,68.80361176,-92.33217621,68.89846039,-90.36452484
462.900000,68.80384064,-92.33235168,68.89872742,-90.36444092
462.950000,68.80406189,-92.33251190,68.89899445,-90.36435699
463.000000,68.80428314,-92.33267975,68.89926147,-90.36427307
463.050000,68.80450439,-92.33284760,68.89952850,-90.36418915
463.100000,68.80473328,-92.33301544,68.89980316,-90.36410522
463.150000,68.80495453,-92.33318329,68.90007019,-90.36402130
463.200000,68.80517578,-92.33335114,68.90033722,-90.36393738
463.250000,68.80540466,-92.33351898,68.90060425,-90.36385345
463.300000,68.80562592,-92.33368683,68.90087128,-90.36376953
463.350000,68.80584717,-92.33385468,68.90114594,-90.36368561
463.400000,68.80606842,-92.33402252,68.90141296,-90.36360168
463.450000,68.80629730,-92.33419037,68.90167999,-90.36351776
463.500000,68.80651855,-92.33435822,68.90194702,-90.36343384
463.550000,68.80673981,-92.33451843,68.90221405,-90.36334991
463.600000,68.80696106,-92.33468628,68.90248108,-90.36327362
463.650000,68.80718994,-92.33485413,68.90274811,-90.36318970
463.700000,68.80741119,-92.33502197,68.90302277,-90.36310577
463.750000,68.80763245,-92.33518982,68.90328979,-90.36302185
463.800000,68.80785370,-92.33535767,68.90355682,-90.36293793
463.850000,68.80808258,-92.33552551,68.90382385,-90.36285400
463.900000,68.80830383,-92.33569336,68.90409088,-90.36277008
463.950000,68.80852509,-92.33586121,68.90435791,-90.36268616
464.000000,68.80874634,-92.33602905,68.90462494,-90.36260223
464.050000,68.80896759,-92.33619690,68.90489960,-90.36251831
464.100000,68.80919647,-92.33636475,68.90516663,-90.36243439
464.150000,68.80941772,-92.33652496,68.90543365,-90.36235046
464.200000,68.80963898,-92.33669281,68.90570068,-90.36226654
464.250000,68.80986023,-92.33686066,68.90596771,-90.36218262
464.300000,68.81008148,-92.33702850,68.90623474,-90.36209869
464.350000,68.81031036,-92.33719635,68.90650177,-90.36201477
464.400000,68.81053162,-92.33736420,68.90676880,-90.36193085
464.450000,68.81075287,-92.33753204,68.90704346,-90.36184692
464.500000,68.81097412,-92.33769989,68.90731049,-90.36176300
464.550000,68.81119537,-92.33786011,68.90757751,-90.36167908
464.600000,68.81141663,-92.33803558,68.90784454,-90.36159515
464.650000,68.81164551,-92.33819580,68.90811157,-90.36151123
464.700000,68.81186676,-92.33836365,68.90837860,-90.36142731
464.750000,68.81208801,-92.33853149,68.90864563,-90.36134338
464.800000,68.81230927,-92.33869934,68.90891266,-90.36125946
464.850000,68.81253052,-92.33886719,68.90917969,-90.36117554
464.900000,68.81275177,-92.33903503,68.90944672,-90.36109161
464.950000,68.81297302,-92.33920288,68.90971375,-90.36100769
465.000000,68.81320190,-92.33937073,68.90998077,-90.36092377
465.050000,68.81342316,-92.33953857,68.91024780,-90.36083984
465.100000,68.81364441,-92.33969879,68.91051483,-90.36075592
465.150000,68.81386566,-92.33986664,68.91078186,-90.36067200
465.200000,68.81408691,-92.34003448,68.91105652,-90.36058807
465.250000,68.81430817,-92.34020233,68.91132355,-90.36050415
465.300000,68.81452942,-92.34037018,68.91159058,-90.36042023
465.350000,68.81475067,-92.34053802,68.91185760,-90.36033630
465.400000,68.81497955,-92.34070587,68.91212463,-90.36025238
465.450000,68.81520081,-92.34087372,68.91239166,-90.36016846
465.500000,68.81542206,-92.34104156,68.91265869,-90.36008453
465.550000,68.81564331,-92.34120178,68.91292572,-90.36000061
465.600000,68.81586456,-92.34136963,68.91319275,-90.35991669
465.650000,68.81608582,-92.34153748,68.91345978,-90.35983276
465.700000,68.81630707,-92.34170532,68.91372681,-90.35974884
465.750000,68.81652832,-92.34187317,68.91399384,-90.35965729
465.800000,68.81674957,-92.34204102,68.91426086,-90.35957336
465.850000,68.81697083,-92.34220886,68.91452789,-90.35948944
465.900000,68.81719208,-92.34237671,68.91479492,-90.35940552
465.950000,68.81741333,-92.34253693,68.91506195,-90.35932159
466.000000,68.81764221,-92.34270477,68.91532135,-90.35923767
466.050000,68.81786346,-92.34287262,68.91559601,-90.35915375
466.100000,68.81808472,-92.34304047,68.91586304,-90.35906982
466.150000,68.81830597,-92.34320831,68.91612244,-90.35898590
466.200000,68.81852722,-92.34337616,68.91638947,-90.35890198
466.250000,68.81874847,-92.34354401,68.91665649,-90.35881805
466.300000,68.81896973,-92.34371185,68.91692352,-90.35873413
466.350000,68.81919098,-92.34387970,68.91719055,-90.35865021
466.400000,68.81941223,-92.34403992,68.91745758,-90.35856628
466.450000,68.81963348,-92.34420776,68.91772461,-90.35847473
466.500000,68.81985474,-92.34437561,68.91799164,-90.35839081
466.550000,68.82007599,-92.34454346,68.91825867,-90.35830688
466.600000,68.82029724,-92.34471130,68.91852570,-90.35822296
466.650000,68.82051849,-92.34487915,68.91879272,-90.35813904
466.700000,68.82073975,-92.34504700,68.91905975,-90.35805511
466.750000,68.82096100,-92.34521484,68.91932678,-90.35797119
466.800000,68.82118225,-92.34537506,68.91959381,-90.35788727
466.850000,68.82140350,-92.34554291,68.91986084,-90.35780334
466.900000,68.82162476,-92.34571075,68.92012024,-90.35771942
466.950000,68.82184601,-92.34587860,68.92038727,-90.35763550
467.000000,68.82206726,-92.34604645,68.92065430,-90.35754395
467.050000,68.82228851,-92.34621429,68.92092133,-90.35746002
467.100000,68.82250977,-92.34638214,68.92118835,-90.35737610
467.150000,68.82273102,-92.34654236,68.92145538,-90.35729218
467.200000,68.82295227,-92.34671021,68.92172241,-90.35720825
467.250000,68.82317352,-92.34687805,68.92198944,-90.35712433
467.300000,68.82339478,-92.34704590,68.92225647,-90.35704041
467.350000,68.82361603,-92.34721375,68.92252350,-90.35695648
467.400000,68.82383728,-92.34738159,68.92278290,-90.35687256
467.450000,68.82405853,-92.34754944,68.92304993,-90.35678101
467.500000,68.82427979,-92.34771729,68.92331696,-90.35669708
467.550000,68.82450104,-92.34787750,68.92358398,-90.35661316
467.600000,68.82472229,-92.34804535,68.92385101,-90.35652924
467.650000,68.82494354,-92.34821320,68.92411804,-90.35644531
467.700000,68.82516479,-92.34838104,68.92437744,-90.35636139
467.750000,68.82538605,-92.34854889,68.92464447,-90.35627747
467.800000,68.82560730,-92.34871674,68.92491150,-90.35619354
467.850000,68.82582092,-92.34887695,68.92517853,-90.35610199
467.900000,68.82604218,-92.34904480,68.92544556,-90.35601807
467.950000,68.82626343,-92.34921265,68.92571259,-90.35593414
468.000000,68.82648468,-92.34938049,68.92597198,-90.35585022
468.050000,68.82670593,-92.34954834,68.92623901,-90.35576630
468.100000,68.82692719,-92.34971619,68.92650604,-90.35568237
468.150000,68.82714844,-92.34988403,68.92677307,-90.35559845
468.200000,68.82736969,-92.35004425,68.92704010,-90.35550690
468.250000,68.82759094,-92.35021210,68.92730713,-90.35542297
468.300000,68.82781219,-92.35037994,68.92756653,-90.35533905
468.350000,68.82803345,-92.35054779,68.92783356,-90.35525513
468.400000,68.82824707,-92.35071564,68.92810059,-90.35517120
468.450000,68.82846832,-92.35088348,68.92836761,-90.35508728
468.500000,68.82868958,-92.35105133,68.92862701,-90.35499573
468.550000,68.82891083,-92.35121155,68.92889404,-90.35491180
468.600000,68.82913208,-92.35137939,68.92916107,-90.35482788
468.650000,68.82935333,-92.35154724,68.92942810,-90.35474396
468.700000,68.82957458,-92.35171509,68.92969513,-90.35466003
468.750000,68.82979584,-92.35188293,68.92995453,-90.35457611
468.800000,68.83000946,-92.35205078,68.93022156,-90.35448456
468.850000,68.83023071,-92.35221100,68.93048859,-90.35440063
468.900000,68.83045197,-92.35237885,68.93075562,-90.35431671
468.950000,68.83067322,-92.35254669,68.93102264,-90.35423279
469.000000,68.83089447,-92.35271454,68.93128204,-90.35414886
469.050000,68.83111572,-92.35288239,68.93154907,-90.35405731
469.100000,68.83132935,-92.35305023,68.93181610,-90.35397339
469.150000,68.83155060,-92.35321045,68.93207550,-90.35388947
469.200000,68.83177185,-92.35337830,68.93234253,-90.35380554
469.250000,68.83199310,-92.35354614,68.93260956,-90.35372162
469.300000,68.83221436,-92.35371399,68.93287659,-90.35363007
469.350000,68.83243561,-92.35388184,68.93313599,-90.35354614
469.400000,68.83264923,-92.35404968,68.93340302,-90.35346222
469.450000,68.83287048,-92.35420990,68.93367004,-90.35337830
469.500000,68.83309174,-92.35437775,68.93392944,-90.35329437
469.550000,68.83331299,-92.35454559,68.93419647,-90.35321045
469.600000,68.83353424,-92.35471344,68.93446350,-90.35311890
469.650000,68.83374786,-92.35488129,68.93473053,-90.35303497
469.700000,68.83396912,-92.35504913,68.93498993,-90.35295105
469.750000,68.83419037,-92.35520935,68.93525696,-90.35286713
469.800000,68.83441162,-92.35537720,68.93552399,-90.35277557
469.850000,68.83462524,-92.35554504,68.93578339,-90.35269165
469.900000,68.83484650,-92.35571289,68.93605042,-90.35260773
469.950000,68.83506775,-92.35588074,68.93631744,-90.35252380
470.000000,68.83528900,-92.35604858,68.93657684,-90.35243225
470.050000,68.83551025,-92.35620880,68.93684387,-90.35234833
470.100000,68.83572388,-92.35637665,68.93711090,-90.35226440
470.150000,68.83594513,-92.35654449,68.93737030,-90.35218048
470.200000,68.83616638,-92.35671234,68.93763733,-90.35208893
470.250000,68.83638763,-92.35688019,68.93790436,-90.35200500
470.300000,68.83660126,-92.35704803,68.93816376,-90.35192108
470.350000,68.83682251,-92.35720825,68.93843079,-90.35183716
470.400000,68.83704376,-92.35737610,68.93869781,-90.35175323
470.450000,68.83725739,-92.35754395,68.93895721,-90.35166168
470.500000,68.83747864,-92.35771179,68.93922424,-90.35157776
470.550000,68.83769989,-92.35787964,68.93948364,-90.35149384
470.600000,68.83792114,-92.35803986,68.93975067,-90.35140991
470.650000,68.83813477,-92.35820770,68.94001770,-90.35131836
470.700000,68.83835602,-92.35837555,68.94027710,-90.35123444
470.750000,68.83857727,-92.35854340,68.94054413,-90.35115051
470.800000,68.83879852,-92.35871124,68.94081116,-90.35105896
470.850000,68.83901215,-92.35887909,68.94107056,-90.35097504
470.900000,68.83923340,-92.35903931,68.94133759,-90.35089111
470.950000,68.83945465,-92.35920715,68.94159698,-90.35080719
471.000000,68.83966827,-92.35937500,68.94186401,-90.35071564
471.050000,68.83988953,-92.35954285,68.94213104,-90.35063171
471.100000,68.84011078,-92.35970306,68.94239044,-90.35054779
471.150000,68.84033203,-92.35987091,68.94265747,-90.35045624
471.200000,68.84054565,-92.36003876,68.94291687,-90.35037231
471.250000,68.84076691,-92.36020660,68.94318390,-90.35028839
471.300000,68.84098053,-92.36037445,68.94345093,-90.35020447
471.350000,68.84120178,-92.36054230,68.94371033,-90.35011292
471.400000,68.84142303,-92.36070251,68.94397736,-90.35002899
471.450000,68.84164429,-92.36087036,68.94423676,-90.34994507
471.500000,68.84185791,-92.36103821,68.94450378,-90.34986115
471.550000,68.84207916,-92.36120605,68.94476318,-90.34976959
471.600000,68.84229279,-92.36137390,68.94503021,-90.34968567
471.650000,68.84251404,-92.36153412,68.94529724,-90.34960175
471.700000,68.84273529,-92.36170197,68.94555664,-90.34951019
471.750000,68.84294891,-92.36186981,68.94582367,-90.34942627
471.800000,68.84317017,-92.36203766,68.94608307,-90.34934235
471.850000,68.84339142,-92.36220551,68.94635010,-90.34925079
471.900000,68.84360504,-92.36236572,68.94660950,-90.34916687
471.950000,68.84382629,-92.36253357,68.94687653,-90.34908295
472.000000,68.84403992,-92.36270142,68.94713593,-90.34899139
472.050000,68.84426117,-92.36286926,68.94740295,-90.34890747
472.100000,68.84448242,-92.36302948,68.94766235,-90.34882355
472.150000,68.84469604,-92.36319733,68.94792938,-90.34873962
472.200000,68.84491730,-92.36336517,68.94818878,-90.34864807
472.250000,68.84513855,-92.36353302,68.94845581,-90.34856415
472.300000,68.84535217,-92.36370087,68.94871521,-90.34847260
472.350000,68.84557343,-92.36386108,68.94898224,-90.34838867
472.400000,68.84578705,-92.36402893,68.94924164,-90.34830475
472.450000,68.84600830,-92.36419678,68.94950867,-90.34822083
472.500000,68.84622955,-92.36436462,68.94976807,-90.34812927
472.550000,68.84644318,-92.36453247,68.95003510,-90.34804535
472.600000,68.84666443,-92.36469269,68.95029449,-90.34795380
472.650000,68.84687805,-92.36486053,68.95056152,-90.34786987
472.700000,68.84709930,-92.36502838,68.95082092,-90.34778595
472.750000,68.84731293,-92.36519623,68.95108795,-90.34769440
472.800000,68.84753418,-92.36536407,68.95134735,-90.34761047
472.850000,68.84775543,-92.36552429,68.95161438,-90.34752655
472.900000,68.84796906,-92.36569214,68.95187378,-90.34743500
472.950000,68.84819031,-92.36585999,68.95213318,-90.34735107
473.000000,68.84840393,-92.36602783,68.95240021,-90.34726715
473.050000,68.84862518,-92.36619568,68.95265961,-90.34717560
473.100000,68.84883881,-92.36635590,68.95292664,-90.34709167
473.150000,68.84906006,-92.36652374,68.95318604,-90.34700012
473.200000,68.84927368,-92.36669159,68.95345306,-90.34691620
473.250000,68.84949493,-92.36685944,68.95371246,-90.34683228
473.300000,68.84970856,-92.36701965,68.95397949,-90.34674072
473.350000,68.84992981,-92.36718750,68.95423889,-90.34665680
473.400000,68.85014343,-92.36735535,68.95449829,-90.34657288
473.450000,68.85036469,-92.36752319,68.95476532,-90.34648132
473.500000,68.85057831,-92.36769104,68.95502472,-90.34639740
473.550000,68.85079956,-92.36785126,68.95529175,-90.34630585
473.600000,68.85102081,-92.36801910,68.95555115,-90.34622192
473.650000,68.85123444,-92.36818695,68.95581055,-90.34613800
473.700000,68.85144806,-92.36835480,68.95607758,-90.34604645
473.750000,68.85166931,-92.36851501,68.95633698,-90.34596252
473.800000,68.85188293,-92.36868286,68.95660400,-90.34587860
473.850000,68.85210419,-92.36885071,68.95686340,-90.34578705
473.900000,68.85231781,-92.36901855,68.95712280,-90.34570312
473.950000,68.85253906,-92.36918640,68.95738983,-90.34561157
474.000000,68.85275269,-92.36934662,68.95764923,-90.34552765
474.050000,68.85297394,-92.36951447,68.95790863,-90.34544373
474.100000,68.85318756,-92.36968231,68.95817566,-90.34535217
474.150000,68.85340881,-92.36984253,68.95843506,-90.34526825
474.200000,68.85362244,-92.37001038,68.95870209,-90.34517670
474.250000,68.85384369,-92.37017822,68.95896149,-90.34509277
474.300000,68.85405731,-92.37034607,68.95922089,-90.34500885
474.350000,68.85427094,-92.37051392,68.95948792,-90.34491730
474.400000,68.85449219,-92.37067413,68.95974731,-90.34483337
474.450000,68.85471344,-92.37084198,68.96000671,-90.34474182
474.500000,68.85492706,-92.37100983,68.96027374,-90.34465790
474.550000,68.85514069,-92.37117767,68.96053314,-90.34456635
474.600000,68.85536194,-92.37133789,68.96079254,-90.34448242
474.650000,68.85557556,-92.37150574,68.96105957,-90.34439087
474.700000,68.85579681,-92.37167358,68.96131897,-90.34430695
474.750000,68.85601044,-92.37184143,68.96157837,-90.34422302
474.800000,68.85622406,-92.37200165,68.96184540,-90.34413147
474.850000,68.85644531,-92.37216949,68.96210480,-90.34404755
474.900000,68.85665894,-92.37233734,68.96236420,-90.34395599
474.950000,68.85688019,-92.37250519,68.96262360,-90.34387207
475.000000,68.85709381,-92.37266541,68.96289062,-90.34378052
475.050000,68.85730743,-92.37283325,68.96315002,-90.34369659
475.100000,68.85752869,-92.37300110,68.96340942,-90.34360504
475.150000,68.85774231,-92.37316895,68.96367645,-90.34352112
475.200000,68.85796356,-92.37332916,68.96393585,-90.34343719
475.250000,68.85817719,-92.37349701,68.96419525,-90.34334564
475.300000,68.85839081,-92.37366486,68.96445465,-90.34326172
475.350000,68.85861206,-92.37383270,68.96472168,-90.34317017
475.400000,68.85882568,-92.37399292,68.96498108,-90.34308624
475.450000,68.85903931,-92.37416077,68.96524048,-90.34299469
475.500000,68.85926056,-92.37432861,68.96549988,-90.34291077
475.550000,68.85947418,-92.37449646,68.96576691,-90.34281921
475.600000,68.85969543,-92.37465668,68.96602631,-90.34273529
475.650000,68.85990906,-92.37482452,68.96628571,-90.34264374
475.700000,68.86012268,-92.37499237,68.96655273,-90.34255981
475.750000,68.86034393,-92.37516022,68.96681213,-90.34246826
475.800000,68.86055756,-92.37532043,68.96707153,-90.34238434
475.850000,68.86077118,-92.37548828,68.96733093,-90.34229279
475.900000,68.86099243,-92.37565613,68.96759033,-90.34220886
475.950000,68.86120605,-92.37582397,68.96785736,-90.34211731
476.000000,68.86141968,-92.37598419,68.96811676,-90.34203339
476.050000,68.86164093,-92.37615204,68.96837616,-90.34194183
476.100000,68.86185455,-92.37631989,68.96863556,-90.34185791
476.150000,68.86206818,-92.37648773,68.96890259,-90.34176636
476.200000,68.86228943,-92.37664795,68.96916199,-90.34168243
476.250000,68.86250305,-92.37681580,68.96942139,-90.34159088
476.300000,68.86271667,-92.37698364,68.96968079,-90.34150696
476.350000,68.86293793,-92.37715149,68.96994019,-90.34141541
476.400000,68.86315155,-92.37731171,68.97020721,-90.34133148
476.450000,68.86336517,-92.37747955,68.97046661,-90.34123993
476.500000,68.86357880,-92.37764740,68.97072601,-90.34115601
476.550000,68.86380005,-92.37780762,68.97098541,-90.34106445
476.600000,68.86401367,-92.37797546,68.97124481,-90.34098053
476.650000,68.86422729,-92.37814331,68.97150421,-90.34088898
476.700000,68.86444855,-92.37831116,68.97177124,-90.34080505
476.750000,68.86466217,-92.37847137,68.97203064,-90.34071350
476.800000,68.86487579,-92.37863922,68.97229004,-90.34062958
476.850000,68.86508942,-92.37880707,68.97254944,-90.34053802
476.900000,68.86531067,-92.37896729,68.97280884,-90.34045410
476.950000,68.86552429,-92.37913513,68.97306824,-90.34036255
477.000000,68.86573792,-92.37930298,68.97333527,-90.34027863
477.050000,68.86595154,-92.37947083,68.97359467,-90.34018707
477.100000,68.86617279,-92.37963104,68.97385406,-90.34010315
477.150000,68.86638641,-92.37979889,68.97411346,-90.34001160
477.200000,68.86660004,-92.37996674,68.97437286,-90.33992004
477.250000,68.86681366,-92.38013458,68.97463226,-90.33983612
477.300000,68.86703491,-92.38029480,68.97489166,-90.33974457
477.350000,68.86724854,-92.38046265,68.97515869,-90.33966064
477.400000,68.86746216,-92.38063049,68.97541809,-90.33956909
477.450000,68.86767578,-92.38079071,68.97567749,-90.33948517
477.500000,68.86789703,-92.38095856,68.97593689,-90.33939362
477.550000,68.86811066,-92.38112640,68.97619629,-90.33930969
477.600000,68.86832428,-92.38129425,68.97645569,-90.33921814
477.650000,68.86853790,-92.38145447,68.97671509,-90.33912659
477.700000,68.86875153,-92.38162231,68.97697449,-90.33904266
477.750000,68.86897278,-92.38179016,68.97723389,-90.33895111
477.800000,68.86918640,-92.38195038,68.97749329,-90.33886719
477.850000,68.86940002,-92.38211823,68.97776031,-90.33877563
477.900000,68.86961365,-92.38228607,68.97801971,-90.33869171
477.950000,68.86982727,-92.38245392,68.97827911,-90.33860016
478.000000,68.87004089,-92.38261414,68.97853851,-90.33850861
478.050000,68.87026215,-92.38278198,68.97879791,-90.33842468
478.100000,68.87047577,-92.38294983,68.97905731,-90.33833313
478.150000,68.87068939,-92.38311768,68.97931671,-90.33824921
478.200000,68.87090302,-92.38327789,68.97957611,-90.33815765
478.250000,68.87111664,-92.38344574,68.97983551,-90.33806610
478.300000,68.87133026,-92.38361359,68.98009491,-90.33798218
478.350000,68.87155151,-92.38377380,68.98035431,-90.33789062
478.400000,68.87176514,-92.38394165,68.98061371,-90.33780670
478.450000,68.87197876,-92.38410950,68.98087311,-90.33771515
478.500000,68.87219238,-92.38426971,68.98113251,-90.33763123
478.550000,68.87240601,-92.38443756,68.98139191,-90.33753967
478.600000,68.87261963,-92.38460541,68.98165131,-90.33744812
478.650000,68.87284088,-92.38477325,68.98191071,-90.33736420
478.700000,68.87305450,-92.38493347,68.98217010,-90.33727264
478.750000,68.87326813,-92.38510132,68.98242950,-90.33718109
478.800000,68.87348175,-92.38526917,68.98268890,-90.33709717
478.850000,68.87369537,-92.38542938,68.98294830,-90.33700562
